iloc_county_fips,POPESTIMATE_2011,any_ai_2011,patents_2011,POPESTIMATE_2019,any_ai_2019,patents_2019,pop_chg,pop_chg_pct,ppk_2011,ppk_2019,aippk_2011,aippk_2019,cbsa,msa,csa,county,state,central/outlying,EMA_aipat_9yr_2011,EMA_pat_9yr_2011,EMA_aipat_9yr_2019,EMA_pat_9yr_2019,total_patents,total_ai_patents,total_domestic_mig,bach_pct_2011,Individuals,burd_weight,med_home_val_2011,pct_chg_mhv,fmr_2011,fmr_2019,pct_chg_fmr,EMA_unemp_9yr_2011,SMA_unemp_9yr_2011,chg_SMA_unemp_9yr,chg_EMA_unemp_9yr,NatAmenScale,NatAmenRank,EMA_ppk_chg,EMA_aippk_chg,net_pop_chg_domestic_mig,dest_fips
41027,22442.0,1.0,9.0,23382.0,5.0,23.0,940.0,0.041885749933161034,0.40103377595579714,0.9836626464801985,0.04455930843953302,0.21383970575656489,"Hood River, OR",Micropolitan Statistical Area,,Hood River County,Oregon,Central,0.9667979381554471,0.40001215643183596,2.5420229901974905,0.6358920283174964,121,21.0,69.0,0.17378130291417876,4850.083333333334,0.07147603337343114,326900.0,0.5572963563239092,750.0,1106.0,0.4746666666666667,7.0827335052844855,6.811111111111111,-1.7888888888888888,-2.573052028560533,4.54,5.0,0.2358798718856604,1.5752250520420432,0.0030745922823277785,41027
41029,204747.0,2.0,19.0,220944.0,14.0,52.0,16197.0,0.07910738618880862,0.09279745246572599,0.23535375479759577,0.009768152891129051,0.06336447244550655,"Medford, OR",Metropolitan Statistical Area,"Medford-Grants Pass, OR",Jackson County,Oregon,Central,1.4557805839656883,0.11154184051076269,10.398855870751149,0.2305116613476475,452,90.0,17717.0,0.1623955418150205,30650.444444444445,0.07223494355391848,262500.0,0.6357621371267884,790.0,988.0,0.25063291139240507,9.534359452712112,8.511111111111113,-1.1111111111111134,-3.1464909195663626,4.5,5.0,0.11896982083688482,8.94307528678546,0.0865311823860667,41029
41031,21752.0,0.0,3.0,24658.0,0.0,2.0,2906.0,0.1335969106289077,0.13791835233541744,0.08110957904128478,0.0,0.0,,,,,,,0.0,0.17089622975477325,0.0,0.1125173569480803,20,0.0,2323.0,0.10849577050386171,1934.9444444444443,0.05792056948778629,182100.0,0.9326599326599326,649.0,700.0,0.07858243451463791,10.490218195576052,9.155555555555557,-1.033333333333335,-3.364704317677899,4.99,6.0,-0.05837887280669296,0.0,0.1067947774917249,41031
41033,82702.0,0.0,10.0,87487.0,2.0,15.0,4785.0,0.057858334744020704,0.12091606007109865,0.17145404460091213,0.0,0.02286053928012162,"Grants Pass, OR",Metropolitan Statistical Area,"Medford-Grants Pass, OR",Josephine County,Oregon,Central,0.4395881768670445,0.11766291859726127,1.3647852732994048,0.13296836754176614,100,12.0,7950.0,0.12118207540325505,8314.861111111111,0.0632618011380541,242600.0,0.5865178844390097,722.0,955.0,0.32271468144044324,10.81708285082935,9.755555555555555,-1.477777777777776,-3.5693534353786553,4.26,5.0,0.015305448944504862,0.9251970964323604,0.09612826775652342,41033
41035,66308.0,0.0,7.0,68238.0,1.0,7.0,1930.0,0.029106593472884117,0.10556795560113409,0.10258213898414373,0.0,0.014654591283449106,"Klamath Falls, OR",Micropolitan Statistical Area,,Klamath County,Oregon,Central,0.14873026443333184,0.08401202692987635,0.32996466063073154,0.09307150186244358,57,2.0,1646.0,0.13286481269228448,7154.583333333333,0.059509423899941905,172800.0,0.42336114421930854,645.0,748.0,0.15968992248062017,10.541013714744222,9.755555555555555,-1.333333333333334,-2.9239943873168306,5.15,6.0,0.00905947493256723,0.1812343961973997,0.02482355070278096,41035
41039,354034.0,12.0,80.0,382067.0,31.0,159.0,28033.0,0.07918166051848127,0.2259669975200122,0.4161573755388453,0.03389504962800183,0.08113760152015223,"Eugene-Springfield, OR",Metropolitan Statistical Area,,Lane County,Oregon,Central,6.943189918694166,0.24835234631232092,20.300489747653145,0.36866762115461327,1206,193.0,24985.0,0.18417722591615496,53871.97222222222,0.07378411149378908,230900.0,0.5270219903093551,803.0,1032.0,0.2851805728518057,8.601467578276855,7.900000000000001,-1.5888888888888903,-2.9288790843062777,4.29,5.0,0.12031527484229235,13.357299828958979,0.07057231791296881,41039
41041,45871.0,0.0,7.0,49962.0,0.0,9.0,4091.0,0.08918488805563428,0.15260186174271326,0.18013690404707577,0.0,0.0,"Newport, OR",Micropolitan Statistical Area,,Lincoln County,Oregon,Central,0.2467299405085664,0.11093025213985892,0.5167871496037936,0.13933456270265113,59,5.0,5254.0,0.18530226068758038,5740.805555555556,0.0694008261082428,253100.0,0.39004859352542576,783.0,884.0,0.12899106002554278,8.755375789162276,8.177777777777777,-1.2333333333333325,-2.6315331368382795,6.06,6.0,0.028404310562792204,0.2700572090952272,0.11453859737088792,41041
41043,118164.0,6.0,72.0,129749.0,2.0,94.0,11585.0,0.09804170474933144,0.60932263633594,0.7244757185026474,0.05077688636132832,0.01541437698941803,"Albany-Lebanon, OR",Metropolitan Statistical Area,"Portland-Vancouver-Salem, OR-WA",Linn County,Oregon,Central,3.022247411889742,0.6444394034513581,5.170393585327087,0.6572323373253518,702,54.0,10605.0,0.11003351274499848,15422.75,0.06486876370188632,181600.0,0.6599418845994186,777.0,1006.0,0.2947232947232947,10.108764916961638,9.411111111111111,-2.1333333333333337,-3.672269852750314,3.65,5.0,0.012792933873993717,2.148146173437345,0.08974814664364782,41043
41045,30964.0,1.0,2.0,30571.0,1.0,1.0,-393.0,-0.012692158635835163,0.06459113809585325,0.03271073893559256,0.032295569047926624,0.03271073893559256,"Ontario, OR-ID",Micropolitan Statistical Area,"Boise City-Mountain Home-Ontario, ID-OR",Malheur County,Oregon,Central,0.29747739171822934,0.0619759185628438,0.6849414586319823,0.045461588229940036,13,7.0,-1556.0,0.09304353442707661,2171.0,0.053945028416452,143600.0,0.42601462062011586,638.0,709.0,0.11128526645768025,8.75970294015076,8.577777777777776,-1.9444444444444429,-2.8231055519292587,1.68,4.0,-0.01651433033290376,0.38746406691375296,-0.05025190543857383,41045
41047,318047.0,8.0,72.0,347818.0,38.0,112.0,29771.0,0.09360566205623697,0.22638163541866455,0.32200748667406515,0.02515351504651828,0.10925254012155781,"Salem, OR",Metropolitan Statistical Area,"Portland-Vancouver-Salem, OR-WA",Marion County,Oregon,Central,3.0686469796076836,0.17586317729877124,16.032254647770138,0.2356856132423339,692,117.0,15433.0,0.12986445399579308,46664.61111111111,0.07136363584214593,206700.0,0.701402478799739,712.0,972.0,0.3651685393258427,8.69147057607673,7.988888888888888,-1.344444444444444,-2.9218219373944354,3.51,5.0,0.05982243594356265,12.963607668162455,0.04852427471411458,41047
41051,749742.0,210.0,1163.0,812855.0,606.0,2657.0,63113.0,0.08417962445748003,1.5512002795628361,3.2687256644789047,0.2800963531454821,0.7455204187708755,"Portland-Vancouver-Hillsboro, OR-WA",Metropolitan Statistical Area,"Portland-Vancouver-Salem, OR-WA",Multnomah County,Oregon,Central,156.50241613856167,1.3443550835917042,405.4293597039108,2.4920827487035155,16869,3395.0,19508.0,0.2580967852941412,161496.4166666667,0.08537634835272236,281900.0,0.6925207756232689,905.0,1325.0,0.46408839779005523,7.7505789302270705,7.333333333333333,-2.0,-2.933827425144935,4.33,5.0,1.1477276651118113,248.92694356534912,0.026019617415057445,41051
41053,75931.0,2.0,16.0,86085.0,0.0,12.0,10154.0,0.13372667290039641,0.21071762521236387,0.13939710751001919,0.026339703151545484,0.0,"Salem, OR",Metropolitan Statistical Area,"Portland-Vancouver-Salem, OR-WA",Polk County,Oregon,Central,1.2941412746177388,0.21007549858495878,0.8991571965175332,0.17012941121748126,131,11.0,8011.0,0.17646284126377895,14960.888888888889,0.07030796483897252,231900.0,0.5882162249777129,712.0,972.0,0.3651685393258427,7.591680948978031,6.955555555555556,-0.7333333333333334,-2.1257417155076217,3.28,5.0,-0.03994608736747751,-0.3949840781002055,0.10550368097351542,41053
41055,,,,1780.0,0.0,1.0,,,,0.5617977528089888,,0.0,,,,,,,,,0.0,0.5804545915819815,2,0.0,38.0,0.12285714285714286,284.16667777777775,0.05399446110125123,,,686.0,762.0,0.11078717201166181,8.937740519187939,8.322222222222223,-1.533333333333335,-3.183274551620568,1.61,4.0,,,,41055
41057,25408.0,0.0,5.0,27036.0,1.0,6.0,1628.0,0.06407430730478589,0.19678841309823678,0.22192632046160674,0.0,0.03698772007693446,,,,,,,0.0,0.11179068044567998,0.2057925451863556,0.20078588029617855,42,1.0,1910.0,0.14184508816120905,3135.6388888888887,0.06451473177622064,242400.0,0.41248206599713055,765.0,806.0,0.05359477124183006,7.966401661403658,7.322222222222223,-0.9555555555555566,-2.4588788624194446,5.54,6.0,0.08899519985049857,0.2057925451863556,0.07517317380352645,41057
41059,76804.0,2.0,33.0,77950.0,1.0,9.0,1146.0,0.014921097859486485,0.4296651216082496,0.11545862732520847,0.026040310400499974,0.012828736369467608,"Hermiston-Pendleton, OR",Micropolitan Statistical Area,,Umatilla County,Oregon,Central,0.6273625397769359,0.16886515487309892,0.5769760460234926,0.106943880295717,106,9.0,-1680.0,0.09792458726108015,8900.444444444445,0.060824464766660404,143700.0,0.41272557560672063,656.0,735.0,0.12042682926829268,8.411122146747896,8.033333333333333,-1.3000000000000007,-2.341091135305545,1.64,4.0,-0.06192127457738192,-0.050386493753443284,-0.02187386073641998,41059
41061,25909.0,1.0,2.0,26835.0,0.0,3.0,926.0,0.035740476282372924,0.07719325330966074,0.11179429849077697,0.03859662665483037,0.0,"La Grande, OR",Micropolitan Statistical Area,,Union County,Oregon,Central,0.27105559892445136,0.05036228935759103,0.4987809580542074,0.0915109068643825,16,4.0,510.0,0.14195839283646608,3414.3055555555557,0.05868600424091766,154100.0,0.3164813649395149,661.0,732.0,0.10741301059001512,8.644969555765236,8.011111111111111,-1.1333333333333329,-2.3843042810517696,1.38,4.0,0.04114861750679147,0.22772535912975606,0.01968427959396349,41061
41063,,,,7208.0,0.0,1.0,,,,0.13873473917869034,,0.0,,,,,,,,,0.0,0.16810870792587693,7,0.0,292.0,0.15976500931365525,858.3888888888889,0.05027573938742689,186200.0,0.4241934397521384,655.0,702.0,0.0717557251908397,10.043913635636946,9.222222222222221,-0.7999999999999972,-2.617252861199386,2.68,5.0,,,,41063
41065,,,,26682.0,0.0,4.0,,,,0.14991379956524997,,0.0,"The Dalles, OR",Micropolitan Statistical Area,,Wasco County,Oregon,Central,,,0.3213656385630129,0.10498452422783684,20,3.0,1492.0,0.14482868020304568,3110.3333333333335,0.06509225996596492,189300.0,0.5233728626585771,696.0,1077.0,0.5474137931034483,7.921821603668865,7.644444444444444,-1.6888888888888882,-2.5444885011992504,3.38,5.0,,,,41065
41067,540967.0,190.0,1021.0,601592.0,488.0,2106.0,60625.0,0.11206783408230077,1.8873609665654283,3.500711445630926,0.351222902690922,0.8111809997473372,"Portland-Vancouver-Hillsboro, OR-WA",Metropolitan Statistical Area,"Portland-Vancouver-Salem, OR-WA",Washington County,Oregon,Central,155.6332550854742,1.7134925941186814,322.63767565187504,2.7452248532004555,13562,2660.0,18979.0,0.25232777600112394,171178.5,0.08034736659629377,300200.0,0.6926658905704308,905.0,1325.0,0.46408839779005523,6.948260934106595,6.488888888888889,-1.4777777777777779,-2.441753546677054,2.65,5.0,1.0317322590817741,167.00442056640085,0.03508347089563689,41067
41069,,,,1332.0,0.0,1.0,,,,0.7507507507507507,,0.0,,,,,,,,,0.0,0.7507507507507507,1,0.0,-11.0,0.09110169491525423,76.66667777777778,0.023220711662543227,,,686.0,700.0,0.02040816326530612,7.796507582273276,7.388888888888889,-2.011111111111112,-2.7984676642393946,2.79,5.0,,,,41069
41071,99690.0,9.0,53.0,107100.0,10.0,72.0,7410.0,0.07433042431537767,0.5316481091383288,0.6722689075630253,0.09027986758952752,0.09337068160597571,"Portland-Vancouver-Hillsboro, OR-WA",Metropolitan Statistical Area,"Portland-Vancouver-Salem, OR-WA",Yamhill County,Oregon,Outlying,4.96489299000415,0.5069387504222447,7.326504753446925,0.6270389465619115,592,73.0,5669.0,0.14320393218978836,18255.583333333336,0.07388741744369662,237700.0,0.676549652118912,905.0,1325.0,0.46408839779005523,8.231844291620378,7.644444444444444,-1.8777777777777773,-3.112909638674819,3.25,5.0,0.12010019613966683,2.3616117634427756,0.05686628548500351,41071
42001,101474.0,1.0,17.0,103009.0,0.0,20.0,1535.0,0.015127027612984607,0.16753059897116504,0.19415779203758896,0.009854741115950883,0.0,"Gettysburg, PA",Metropolitan Statistical Area,"Harrisburg-York-Lebanon, PA",Adams County,Pennsylvania,Central,0.5688651437662036,0.13713963345496294,0.7632783231089064,0.1819778216977652,179,8.0,938.0,0.127204998324694,19205.833344444443,0.04784393346998712,202800.0,0.11137724550898216,720.0,970.0,0.3472222222222222,5.529855190111087,4.944444444444445,-0.3000000000000007,-1.303359237308146,-0.13,3.0,0.04483818824280225,0.19441317934270286,0.009243747166761929,42001
42003,1228297.0,185.0,809.0,1216045.0,329.0,1241.0,-12252.0,-0.009974786228412184,0.6586354928816077,1.0205214445189117,0.15061503854523786,0.2705491984260451,"Pittsburgh, PA",Metropolitan Statistical Area,"Pittsburgh-New Castle-Weirton, PA-OH-WV",Allegheny County,Pennsylvania,Central,114.0162906556349,0.5119483279106317,237.3156339220411,0.8417634951787635,9226,2154.0,-28102.0,0.2412405143055792,294277.30555555556,0.05212217351802054,118700.0,0.3447039072039073,700.0,896.0,0.28,5.938474958826817,5.611111111111111,-0.1999999999999993,-0.9251823015903824,0.47,4.0,0.32981516726813176,123.29934326640618,-0.022878831422693372,42003
42005,68613.0,2.0,24.0,64735.0,6.0,31.0,-3878.0,-0.0565199014763966,0.34978794106073197,0.4788754151540897,0.029148995088394327,0.09268556422337221,"Pittsburgh, PA",Metropolitan Statistical Area,"Pittsburgh-New Castle-Weirton, PA-OH-WV",Armstrong County,Pennsylvania,Outlying,1.4768229231371428,0.29987575826325175,3.706207712574555,0.45728480876967226,281,36.0,-2454.0,0.10063690554268141,8941.194444444445,0.03379867739950995,91600.0,0.16812227074235808,587.0,734.0,0.2504258943781942,7.303945918580065,6.911111111111111,-0.16666666666666696,-0.9509881461398111,0.36,4.0,0.1574090505064205,2.229384789437412,-0.03576581697345984,42005
42007,170310.0,2.0,47.0,163929.0,2.0,71.0,-6381.0,-0.03746697199224943,0.27596735364922786,0.4331143360845244,0.011743291644647994,0.012200403833366884,"Pittsburgh, PA",Metropolitan Statistical Area,"Pittsburgh-New Castle-Weirton, PA-OH-WV",Beaver County,Pennsylvania,Central,4.027243600766334,0.276425308059953,3.574878327097367,0.38250415584985553,532,34.0,-2387.0,0.14615113616346662,31111.444444444445,0.03914247297662926,113600.0,0.26380467297275434,700.0,896.0,0.28,6.705147615463489,6.288888888888889,-0.0777777777777775,-0.9600170640779808,0.64,4.0,0.10607884778990251,-0.45236527366896695,-0.014015618577887383,42007
42009,49627.0,0.0,13.0,47888.0,0.0,7.0,-1739.0,-0.035041408910472124,0.2619541781691418,0.14617440694954895,0.0,0.0,,,,,,,0.17503542885113957,0.1445486734878177,0.027236058570330835,0.14237300259831592,70,0.0,-1028.0,0.08586051947528563,5191.361111111111,0.03024737705493062,114700.0,0.09706972044459426,587.0,692.0,0.1788756388415673,8.282445144460338,7.900000000000001,-1.355555555555557,-2.2100515763796977,-0.67,3.0,-0.0021756708895017685,-0.14779937028080872,-0.020714530396759828,42009
42011,413008.0,4.0,131.0,421164.0,10.0,185.0,8156.0,0.01974780149537055,0.31718513927091,0.4392588160431566,0.0096850424204858,0.023743719786116575,"Reading, PA",Metropolitan Statistical Area,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",Berks County,Pennsylvania,Central,3.2949318858450414,0.2719382495417106,8.331738512978195,0.3589693525203124,1321,74.0,-12750.0,0.14478169914384226,80379.41666666666,0.053987721339623235,174000.0,0.13526323465072188,767.0,1030.0,0.3428943937418514,6.668538095767203,6.133333333333334,-0.4555555555555557,-1.4218426652473646,-0.73,3.0,0.08703110297860184,5.036806627133153,-0.030871072715298493,42011
42013,126970.0,2.0,12.0,121829.0,3.0,15.0,-5141.0,-0.04048987949909427,0.09451051429471528,0.12312339426573311,0.01575175238245255,0.024624678853146623,"Altoona, PA",Metropolitan Statistical Area,"Altoona-Huntingdon, PA",Blair County,Pennsylvania,Central,1.071667028601078,0.07146064770099855,1.7770273338201712,0.10287011103483093,120,15.0,-2394.0,0.12073718201149877,16447.944444444445,0.03264851451458127,101500.0,0.14260381262006783,624.0,796.0,0.27564102564102566,6.226378248489404,5.777777777777778,-0.08888888888888946,-0.9454354979311548,-0.86,3.0,0.03140946333383238,0.7053603052190931,-0.0188548476017957,42013
42015,63109.0,3.0,13.0,60323.0,2.0,10.0,-2786.0,-0.04414584290671695,0.20599280609738707,0.1657742486282181,0.047536801407089324,0.033154849725643615,"Sayre, PA",Micropolitan Statistical Area,,Bradford County,Pennsylvania,Central,1.0816321327273324,0.23508102383427654,0.8828955025495072,0.1811534660225618,102,9.0,-2732.0,0.11389817617138602,9034.722222222223,0.034674474538012534,108600.0,0.05309848290048855,587.0,738.0,0.2572402044293015,6.083579316406186,5.777777777777778,0.033333333333333215,-0.6135671738539674,0.29,4.0,-0.05392755781171474,-0.19873663017782517,-0.04329018048138934,42015
42017,625938.0,71.0,592.0,628270.0,99.0,779.0,2332.0,0.00372560860660321,0.9457805725167668,1.2399127763541153,0.1134297646092744,0.1575755646457733,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",Bucks County,Pennsylvania,Central,50.85713688872425,0.8151426741037292,73.39390179629906,1.1346161109424084,6512,651.0,-3307.0,0.2396802878240337,238653.22222222222,0.06260457081202984,319600.0,0.15784665579119078,1077.0,1200.0,0.11420612813370473,5.8352285327495235,5.311111111111112,-0.055555555555556246,-1.0734735450638109,0.01,3.0,0.31947343683867924,22.536764907574813,-0.005283270867082682,42017
42019,184687.0,9.0,99.0,187853.0,22.0,153.0,3166.0,0.017142516798691842,0.5360420603507555,0.8144666308230372,0.048731096395523234,0.11711284887651514,"Pittsburgh, PA",Metropolitan Statistical Area,"Pittsburgh-New Castle-Weirton, PA-OH-WV",Butler County,Pennsylvania,Central,5.537303608075298,0.4438455701264934,12.743559217500586,0.644778175387063,1074,109.0,4587.0,0.19832473319724722,56908.97222222222,0.045930843947210725,162900.0,0.21245896633330782,700.0,896.0,0.28,5.814192981685983,5.522222222222222,-0.3777777777777782,-1.0032362408545072,-0.25,3.0,0.20093260526056955,7.206255609425288,0.024836615462918342,42019
42021,142579.0,2.0,11.0,130192.0,3.0,26.0,-12387.0,-0.0868781517614796,0.07715021146171597,0.19970505100159763,0.014027311174857447,0.023042890500184345,"Johnstown, PA",Metropolitan Statistical Area,"Johnstown-Somerset, PA",Cambria County,Pennsylvania,Central,0.5954957340533314,0.06124494950012846,1.8478996887202903,0.12483436091998527,144,18.0,-9115.0,0.12456953688832156,17658.972222222223,0.029768421306753445,87600.0,0.04783852511125239,587.0,710.0,0.20954003407155025,7.502781396543892,7.044444444444445,-0.044444444444445175,-1.009500641624336,-0.23,3.0,0.06358941141985681,1.252403954666959,-0.06392947067941282,42021
42023,,,,4447.0,0.0,1.0,,,,0.22487069934787499,,0.0,,,,,,,,,0.0,0.2794907829090538,7,0.0,-284.0,0.10612407739876321,414.6388888888889,0.022978154490708537,,,589.0,692.0,0.17487266553480477,10.196226514619157,9.18888888888889,-1.4333333333333345,-2.8602573707264396,0.73,4.0,,,,42023
42025,65086.0,0.0,12.0,64182.0,2.0,17.0,-904.0,-0.013889315674645852,0.18437144700857327,0.2648717709014988,0.0,0.031161384811941042,"Allentown-Bethlehem-Easton, PA-NJ",Metropolitan Statistical Area,,Carbon County,Pennsylvania,Central,0.2646535684229231,0.16931895899004545,0.771708938833176,0.17763917693760736,100,4.0,900.0,0.10785729650001537,8497.138888888889,0.04291504416641091,146000.0,0.14407780479333102,909.0,1129.0,0.24202420242024203,8.227249318732726,7.588888888888889,-0.44444444444444464,-1.7385660394105633,0.67,4.0,0.008320217947561909,0.507055370410253,0.013827858525642995,42025
42027,155067.0,28.0,95.0,162385.0,42.0,197.0,7318.0,0.04719250388541727,0.6126384079139985,1.2131662407242048,0.18056710970096798,0.25864457924069345,"State College, PA",Metropolitan Statistical Area,"State College-DuBois, PA",Centre County,Pennsylvania,Central,13.827989676259175,0.5512459514337845,29.859446295017936,0.9371964592201697,1326,285.0,-3287.0,0.21384304848871777,29856.944444444445,0.052032056909507414,181400.0,0.2605619567414597,847.0,1019.0,0.20306965761511217,4.843921435484811,4.6,-0.28888888888888875,-0.806945627047944,-0.4,3.0,0.3859505077863852,16.03145661875876,-0.021197288913824348,42027
42029,503462.0,103.0,716.0,524989.0,110.0,949.0,21527.0,0.04275794399577327,1.422153012541165,1.8076569223355157,0.20458346409460892,0.2095281996384686,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",Chester County,Pennsylvania,Central,68.91107036049058,1.1548231620293756,96.39309813035223,1.6280673911827996,7678,929.0,675.0,0.3136999416043316,231285.94444444444,0.0620251967685633,333400.0,0.1901204657110169,1077.0,1200.0,0.11420612813370473,4.808778330729549,4.422222222222222,-0.155555555555555,-0.8684792876927245,-1.53,3.0,0.473244229153424,27.482027769861645,0.0013407168763481653,42029
42031,39898.0,0.0,2.0,38438.0,1.0,12.0,-1460.0,-0.036593312948017445,0.05012782595618828,0.3121910609292887,0.0,0.02601592174410739,,,,,,,0.0,0.04543811625874161,0.5946835679291328,0.2937889763573926,94,5.0,-1442.0,0.11539425535114542,4398.0,0.026850090071277588,99600.0,0.07885906040268456,587.0,692.0,0.1788756388415673,7.6586418657190345,6.833333333333333,-0.11111111111111072,-1.5466949640926178,-0.3,3.0,0.24835086009865098,0.5946835679291328,-0.03614216251441175,42031
42033,81433.0,0.0,2.0,79255.0,2.0,6.0,-2178.0,-0.02674591381872214,0.02456006778578709,0.07570500283893761,0.0,0.025235000946312536,"DuBois, PA",Micropolitan Statistical Area,"State College-DuBois, PA",Clearfield County,Pennsylvania,Central,0.3297560906219525,0.023207068785313853,0.7496072578376962,0.03743975722498303,25,5.0,-1085.0,0.09519482273771075,8762.916666666668,0.02830812320050282,84400.0,0.13751778892966823,587.0,692.0,0.1788756388415673,8.066507855712175,7.444444444444445,-0.23333333333333428,-1.4551943294605465,0.81,4.0,0.014232688439669176,0.4198511672157437,-0.013323836773789496,42033
42035,39511.0,0.0,1.0,38632.0,0.0,10.0,-879.0,-0.022246969198451063,0.025309407506770267,0.2588527645475253,0.0,0.0,"Lock Haven, PA",Micropolitan Statistical Area,"Williamsport-Lock Haven, PA",Clinton County,Pennsylvania,Central,0.0,0.050207983411876364,0.34827116954697823,0.18703136806672552,52,3.0,-476.0,0.10475563767052214,4447.055555555556,0.037105997896630064,101000.0,0.22458677685950418,640.0,740.0,0.15625,7.440641690061921,7.01111111111111,0.13333333333333375,-0.8107666813557204,0.47,4.0,0.13682338465484917,0.34827116954697823,-0.012047277973222647,42035
42037,67082.0,1.0,9.0,64964.0,0.0,8.0,-2118.0,-0.03157329835127158,0.13416415730002088,0.1231451265316175,0.014907128588891209,0.0,"Bloomsburg-Berwick, PA",Metropolitan Statistical Area,"Bloomsburg-Berwick-Sunbury, PA",Columbia County,Pennsylvania,Central,0.21879428606392445,0.11734117639655299,1.2469943140092976,0.13779511727660032,86,15.0,-1437.0,0.12240243284338571,9296.833333333332,0.037987843460573247,129000.0,0.13329994275901547,632.0,825.0,0.30537974683544306,7.333941969967559,6.877777777777778,-0.5666666666666673,-1.4952306723160556,-0.05,3.0,0.02045394088004733,1.0282000279453731,-0.021421543782236666,42037
42039,88167.0,0.0,16.0,84629.0,2.0,14.0,-3538.0,-0.04012839270929033,0.18147379404992797,0.1654279265972657,0.0,0.023632560942466532,"Meadville, PA",Micropolitan Statistical Area,"Erie-Meadville, PA",Crawford County,Pennsylvania,Central,0.22964648265269513,0.10064925040101304,0.9334429017617467,0.16717094329314333,133,7.0,-3551.0,0.12547778647339708,9274.583333333332,0.030420116309732674,100400.0,0.17723770005927694,587.0,692.0,0.1788756388415673,7.339820802035916,6.877777777777777,-0.7999999999999989,-1.559004510322719,-1.99,3.0,0.0665216928921303,0.7037964191090516,-0.040275840166955894,42039
42041,237107.0,2.0,95.0,253370.0,5.0,106.0,16263.0,0.06858928669334942,0.4006629918138225,0.4183605004538817,0.00843501035397521,0.01973398587046612,"Harrisburg-Carlisle, PA",Metropolitan Statistical Area,"Harrisburg-York-Lebanon, PA",Cumberland County,Pennsylvania,Central,1.967179776071603,0.3268337218843266,6.610684678372475,0.395350496826765,896,57.0,10218.0,0.21889695369601067,62459.333333333336,0.047195110941482175,179400.0,0.12484761563284359,790.0,1012.0,0.2810126582278481,5.192344348601845,4.711111111111111,-0.13333333333333286,-0.9930621083746738,-0.57,3.0,0.06851677494243841,4.643504902300871,0.043094467898459346,42041
42043,269249.0,1.0,139.0,278299.0,7.0,153.0,9050.0,0.033612009701057384,0.5162507567344725,0.5497684145469441,0.003714034221111313,0.025152803279925546,"Harrisburg-Carlisle, PA",Metropolitan Statistical Area,"Harrisburg-York-Lebanon, PA",Dauphin County,Pennsylvania,Central,2.4444204541663597,0.4695215649357531,7.272676360343378,0.576506995003725,1443,62.0,-7227.0,0.18250764162540994,52165.444444444445,0.05050835475480793,157400.0,0.10950503723171266,790.0,1012.0,0.2810126582278481,6.0494824098982445,5.48888888888889,-0.055555555555557135,-1.1101339804987287,1.07,4.0,0.10698543006797195,4.828255906177018,-0.02684132531597146,42043
42045,559275.0,61.0,376.0,566747.0,61.0,449.0,7472.0,0.013360153770506459,0.6722989584730231,0.7922406294166533,0.10906977783737874,0.10763180043299744,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",Delaware County,Pennsylvania,Central,35.05454681584229,0.5133607158673775,48.28078453604158,0.7422295939561729,3881,459.0,-17368.0,0.22734432971257432,165942.36111111112,0.06498396802872353,234700.0,0.1556025081788441,1077.0,1200.0,0.11420612813370473,6.197368597688469,5.688888888888889,-0.10000000000000053,-1.1306479248045678,-0.69,3.0,0.2288688780887954,13.226237720199286,-0.031054490188190068,42045
42047,31799.0,0.0,2.0,29910.0,1.0,6.0,-1889.0,-0.05940438378565364,0.06289505959306896,0.20060180541624872,0.0,0.033433634236041454,"St. Marys, PA",Micropolitan Statistical Area,,Elk County,Pennsylvania,Central,0.0,0.04579065032158648,0.20729349133056774,0.08936207211155059,22,1.0,-990.0,0.11157583571810434,4250.194444444444,0.02555458742094321,94000.0,0.10517425320056893,587.0,692.0,0.1788756388415673,7.520792167573455,6.866666666666666,-1.2888888888888879,-2.07085803633941,0.07,4.0,0.04357142178996411,0.20729349133056774,-0.031133054498569138,42047
42049,281327.0,6.0,96.0,269728.0,18.0,115.0,-11599.0,-0.04122960114031003,0.3412399094292407,0.42635543955392097,0.021327494339327544,0.06673389488670067,"Erie, PA",Metropolitan Statistical Area,"Erie-Meadville, PA",Erie County,Pennsylvania,Central,7.586925255857682,0.2723164628025897,13.72615517994587,0.39033967451499485,1012,127.0,-18882.0,0.1540911466016415,39029.91666666667,0.041092496845116296,113300.0,0.1281008215681582,678.0,812.0,0.1976401179941003,7.12481443485042,6.644444444444444,-0.3555555555555552,-1.241337308288351,-0.57,3.0,0.11802321171240515,6.1392299240881885,-0.06711762468586378,42049
